gene_id,gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,qvalue
ENSG00000129295,LRRC6,0.362430437816577,3.44755306638326,1.62554107981705,0.108371720211403,0.999530115671825,-4.27448933180535,0.999530115671825
ENSG00000129315,CCNT1,-0.0313461397820776,6.75068268189448,-0.260265784088677,0.795393952777595,0.999530115671825,-5.22931646426305,0.999530115671825
ENSG00000129317,PUS7L,-0.0411730539502297,5.48841107946561,-0.445306384832799,0.657420549366674,0.999530115671825,-5.14033996162715,0.999530115671825
ENSG00000129347,KRI1,0.0569431473804185,4.09581896023498,0.62949315285642,0.53099810402974,0.999530115671825,-4.95789743859017,0.999530115671825
ENSG00000129351,ILF3,0.0373989749876209,8.67733927855951,0.55558543122214,0.580198783466173,0.999530115671825,-5.13834839907292,0.999530115671825
ENSG00000129353,SLC44A2,-0.0168907704242649,6.53879055632661,-0.176601526309999,0.860312086142729,0.999530115671825,-5.24004970054362,0.999530115671825
ENSG00000129355,CDKN2D,-0.19465935261651,3.60242182997305,-0.826813415220236,0.411046358462543,0.999530115671825,-4.82503436326869,0.999530115671825
ENSG00000129422,MTUS1,-0.0074026326296277,6.37411914079175,-0.0447927276048359,0.964395239137814,0.999530115671825,-5.24507337174529,0.999530115671825
ENSG00000129460,NGDN,0.0549382710393616,4.62423837781022,0.630310106810063,0.530466559604909,0.999530115671825,-5.00710248166304,0.999530115671825
ENSG00000129472,RAB2B,-0.0336048191590343,5.66637194012444,-0.355286333091852,0.723403065437655,0.999530115671825,-5.17658681125275,0.999530115671825
ENSG00000129473,BCL2L2,0.0517846799498711,4.91836499979455,0.951803385245238,0.344348154712952,0.999530115671825,-4.85745280245848,0.999530115671825
ENSG00000129474,AJUBA,0.0869986374577154,5.37196664089393,0.381250674005559,0.704128366949848,0.999530115671825,-5.15337799573892,0.999530115671825
ENSG00000129480,DTD2,0.216249072070188,4.99021477959361,1.51037483568697,0.135279042614967,0.999530115671825,-4.39735096454783,0.999530115671825
ENSG00000129484,PARP2,-0.087979191785724,5.39610248103705,-0.798746883616698,0.427037022866978,0.999530115671825,-4.98013851610625,0.999530115671825
ENSG00000129493,HEATR5A,0.0773043454042144,6.47279562115251,0.508982334379069,0.612304807094936,0.999530115671825,-5.14822230346474,0.999530115671825
ENSG00000129515,SNX6,-0.0636410236564151,6.20537364224285,-0.808580748660776,0.421392581256239,0.999530115671825,-5.00277294586501,0.999530115671825
ENSG00000129518,EAPP,-0.000490940722272626,4.70121532894748,-0.00723238967596401,0.99424923334787,0.999530115671825,-5.14753969653527,0.999530115671825
ENSG00000129521,EGLN3,-0.101137836374227,3.32208439279046,-0.368406632847754,0.713639865155993,0.999530115671825,-4.95372108631059,0.999530115671825
ENSG00000129534,MIS18BP1,0.10791964699737,5.37967070962888,0.596537974179124,0.552667623747887,0.999530115671825,-5.04524166827776,0.999530115671825
ENSG00000129535,NRL,0.0972710312609663,0.654399505230136,0.585764873740251,0.559846293646205,0.999530115671825,-4.75454996204613,0.999530115671825
ENSG00000129559,NEDD8,-0.0680514025134675,5.30032185667206,-1.07367059350535,0.286518564474218,0.999530115671825,-4.79460864660794,0.999530115671825
ENSG00000129562,DAD1,0.0007553695745246,5.3512630770912,0.0069380610761924,0.99448326207919,0.999530115671825,-5.20379157836602,0.999530115671825
ENSG00000129566,TEP1,-0.177511253471994,4.9993844865625,-2.29035492282272,0.0249011396239943,0.999530115671825,-3.43184659443455,0.999530115671825
ENSG00000129595,EPB41L4A,-0.00703970982247437,4.42285647699935,-0.0345320296153758,0.972547469744541,0.999530115671825,-5.110931059888,0.999530115671825
ENSG00000129596,CDO1,-0.140415364780827,5.89665873370776,-0.916914999306858,0.362216699366684,0.999530115671825,-4.92416911850248,0.999530115671825
ENSG00000129625,REEP5,-0.079391332708215,6.75653000271308,-0.880332276958877,0.381578113450016,0.999530115671825,-4.96661478628515,0.999530115671825
ENSG00000129636,ITFG1,-0.151050939852218,6.61498108177064,-2.09682079913862,0.0394859879144519,0.999530115671825,-3.68247560377751,0.999530115671825
ENSG00000129646,QRICH2,0.228999617722489,3.69441080301449,1.36572233825566,0.176233553653081,0.999530115671825,-4.49058326851164,0.999530115671825
ENSG00000129654,FOXJ1,0.106117534492328,5.04921918880881,0.307584634682447,0.75927720973592,0.999530115671825,-5.12048087691131,0.999530115671825
ENSG00000129657,SEC14L1,-0.0368166101147933,7.30465280757131,-0.414376739512233,0.679817439247529,0.999530115671825,-5.19504119501455,0.999530115671825
ENSG00000129667,RHBDF2,-0.512389980637356,-0.497656363287821,-1.22847086980349,0.223229384800955,0.999530115671825,-4.55031369173271,0.999530115671825
ENSG00000129675,ARHGEF6,-0.0527700621385421,6.47480520189882,-0.195488699994227,0.845555331097161,0.999530115671825,-5.23503552263629,0.999530115671825
ENSG00000129680,MAP7D3,0.0828317061534021,4.50948842258496,0.584627588339296,0.56060681057192,0.999530115671825,-5.01012334968595,0.999530115671825
ENSG00000129682,FGF13,0.102040728446712,5.13121465123196,0.37390136141834,0.709565144208565,0.999530115671825,-5.13383863885355,0.999530115671825
ENSG00000129691,ASH2L,-0.0196662348953209,5.61530181657477,-0.212139182521038,0.832591659243656,0.999530115671825,-5.20311018716278,0.999530115671825
ENSG00000129696,TTI2,0.00468207936485232,3.44361383118356,0.0615847985581049,0.95106235457897,0.999530115671825,-5.01281070337376,0.999530115671825
ENSG00000129749,CHRNA10,0.1258111944262,-0.446672993621382,0.329134201744678,0.74299987621197,0.999530115671825,-4.73730655318215,0.999530115671825
ENSG00000129757,CDKN1C,-0.33513780629715,3.81029162683682,-0.972174467496669,0.334184938600351,0.999530115671825,-4.77073053179691,0.999530115671825
ENSG00000129810,SGOL1,0.104808537685193,4.00535802508724,0.486334536978249,0.628191760418948,0.999530115671825,-5.00784843219376,0.999530115671825
ENSG00000129824,RPS4Y1,0.583967597154966,3.21827297536009,0.668359196949605,0.506019330295221,0.999530115671825,-4.71803500390482,0.999530115671825
ENSG00000129911,KLF16,-0.0427230837703907,3.0465691169184,-0.35102792704119,0.726581865468495,0.999530115671825,-4.94190289459972,0.999530115671825
ENSG00000129925,TMEM8A,-0.0498894280746853,5.37679902879845,-0.468557607533672,0.64078676802516,0.999530115671825,-5.12609829638698,0.999530115671825
ENSG00000129932,DOHH,0.00448264924687125,2.58947908585346,0.03843574850445,0.969445532452531,0.999530115671825,-4.93535679214384,0.999530115671825
ENSG00000129933,MAU2,-0.0127497453129246,5.87012178211989,-0.324307683633316,0.746635678177096,0.999530115671825,-5.1939126325975,0.999530115671825
ENSG00000129946,SHC2,0.0314729876052855,5.47933320732443,0.341562257704062,0.73366492850528,0.999530115671825,-5.16768139971059,0.999530115671825
ENSG00000129968,ABHD17A,-0.0282477943064139,5.70568387636059,-0.542234072922538,0.589314310226863,0.999530115671825,-5.11827343835188,0.999530115671825
ENSG00000129990,SYT5,0.0378142025678727,3.08219947341388,0.152389015300381,0.879301946669196,0.999530115671825,-4.9664838253222,0.999530115671825
ENSG00000129991,TNNI3,-0.291747048524761,0.0364682010364028,-0.697087734817971,0.487969430258984,0.999530115671825,-4.70505003027547,0.999530115671825
ENSG00000129993,CBFA2T3,0.231839157707051,2.65720243888992,0.657558095926153,0.512897210471843,0.999530115671825,-4.82935530167097,0.999530115671825
ENSG00000130005,GAMT,-0.0783937513469706,3.86775402268862,-0.824404641542052,0.412404339454243,0.999530115671825,-4.84812364962796,0.999530115671825
ENSG00000130021,HDHD1,-0.0460278924558111,4.27705942874609,-0.343426761210747,0.732267885785667,0.999530115671825,-5.07035992954847,0.999530115671825
ENSG00000130023,C6orf70,-0.00950638364242895,4.75190424964843,-0.139014299532069,0.889822937124696,0.999530115671825,-5.14524525982318,0.999530115671825
ENSG00000130024,PHF10,0.0358393201189262,7.38223042266761,0.387962729325919,0.699176451400982,0.999530115671825,-5.2036467484485,0.999530115671825
ENSG00000130032,PRRG3,0.596737321866423,-0.812528324737371,1.03981908669291,0.301867308183982,0.999530115671825,-4.60092278531774,0.999530115671825
ENSG00000130035,GALNT8,0.143705309537316,2.08416030689947,0.899179796954676,0.371523365064103,0.999530115671825,-4.71966562586502,0.999530115671825
ENSG00000130038,EFCAB4B,-0.35433255469256,-0.302455838331003,-1.16544039482119,0.247647546441888,0.999530115671825,-4.56967346441712,0.999530115671825
ENSG00000130045,NXNL2,0.314780141128884,-1.17765033934309,0.936179971811296,0.352277748280749,0.999530115671825,-4.62082766396561,0.999530115671825
ENSG00000130052,STARD8,0.216989520201593,0.023583012030182,0.692209924743236,0.491008924630006,0.999530115671825,-4.70409497542091,0.999530115671825
ENSG00000130054,FAM155B,0.991775434901537,1.92915237168775,2.01030392035714,0.0481066997981358,0.999530115671825,-4.01406603940692,0.999530115671825
ENSG00000130055,GDPD2,-0.236629449737008,4.98157190872499,-1.31053773286283,0.194136162373331,0.999530115671825,-4.57688179471141,0.999530115671825
ENSG00000130066,SAT1,0.0374530797942008,5.24838522161558,0.17325181966902,0.862934612523678,0.999530115671825,-5.18403538936404,0.999530115671825
ENSG00000130119,GNL3L,-0.108272485347315,4.81011899739928,-1.07119796430784,0.287621144183314,0.999530115671825,-4.76826628854638,0.999530115671825
ENSG00000130147,SH3BP4,-0.134513410011484,7.52909361566304,-0.755096521712607,0.452628625234336,0.999530115671825,-5.04434336385705,0.999530115671825
ENSG00000130150,MOSPD2,-0.0660689263364205,5.0676685065798,-0.735006566186528,0.464698195019091,0.999530115671825,-4.99444031837365,0.999530115671825
ENSG00000130158,DOCK6,0.0498524038181465,4.8548791517085,0.247129183552567,0.805504294866158,0.999530115671825,-5.14193980834873,0.999530115671825
ENSG00000130159,ECSIT,-0.00919675480458171,4.51152534564767,-0.12861050172763,0.898020723128133,0.999530115671825,-5.12390799944002,0.999530115671825
ENSG00000130164,LDLR,0.179008543463191,6.38930615149364,0.859716627347859,0.392769314945919,0.999530115671825,-4.97348634727324,0.999530115671825
ENSG00000130165,ELOF1,0.00614021851319979,3.89239596011959,0.0654751659740436,0.947975261897399,0.999530115671825,-5.05513268804145,0.999530115671825
ENSG00000130175,PRKCSH,0.000615306519341274,7.06233538877447,0.00995170099805663,0.992087060990771,0.999530115671825,-5.25809751712743,0.999530115671825
ENSG00000130176,CNN1,-0.282740025435051,1.38860229543146,-0.971235291881325,0.334649112727319,0.999530115671825,-4.66915664099882,0.999530115671825
ENSG00000130177,CDC16,0.00890578344359749,6.64209767993023,0.119746952531757,0.905013663982278,0.999530115671825,-5.2479970211854,0.999530115671825
ENSG00000130193,THEM6,0.682414786912902,0.434565985350098,0.729944178404615,0.467768143598764,0.999530115671825,-4.7130628730847,0.999530115671825
ENSG00000130202,PVRL2,-0.0917076161173886,5.78748884267519,-0.893919509221977,0.374312600450096,0.999530115671825,-4.93996373495489,0.999530115671825
ENSG00000130203,APOE,-0.282490159148704,3.74873475320736,-0.660216911113027,0.511199540097595,0.999530115671825,-4.890345510832,0.999530115671825
ENSG00000130204,TOMM40,0.00591988653860298,5.21852637199688,0.0655114901975616,0.947946441503986,0.999530115671825,-5.19310807986131,0.999530115671825
ENSG00000130222,GADD45G,0.201970711891113,2.28773064357406,0.606605759212124,0.546000864698564,0.999530115671825,-4.83049162380206,0.999530115671825
ENSG00000130224,LRCH2,-0.00161742886824001,5.86079140097293,-0.0157900772540445,0.987445086453285,0.999530115671825,-5.23297723283217,0.999530115671825
ENSG00000130226,DPP6,0.321276608782973,1.1955915551615,0.292296933805375,0.770891541912748,0.999530115671825,-4.81803562149364,0.999530115671825
ENSG00000130227,XPO7,-0.0332439949509071,7.02854750456569,-0.385785459075126,0.700781345520572,0.999530115671825,-5.20255868073134,0.999530115671825
ENSG00000130244,FAM98C,-0.268568985945043,2.68190672072203,-2.29146263162617,0.0248336352053575,0.999530115671825,-3.68144855633943,0.999530115671825
ENSG00000130254,SAFB2,-0.0078879107241665,5.96342568816945,-0.0759970196342243,0.939630064955111,0.999530115671825,-5.23388239278519,0.999530115671825
ENSG00000130255,RPL36,-0.20695391877104,6.38261032806356,-1.68861689372821,0.0955749834368922,0.999530115671825,-4.21987686365107,0.999530115671825
ENSG00000130270,ATP8B3,0.0075210204574282,0.312225840285746,0.0210411611388615,0.983270422110845,0.999530115671825,-4.80074101561602,0.999530115671825
ENSG00000130287,NCAN,0.053791652831606,7.79998062602072,0.162745702990704,0.871169853546286,0.999530115671825,-5.24977805765518,0.999530115671825
ENSG00000130294,KIF1A,-0.132967197611235,9.53116601259684,-0.993452220604094,0.323782328596666,0.999530115671825,-4.88439046115445,0.999530115671825
ENSG00000130299,GTPBP3,-0.0943123126839969,3.46562352224345,-0.836890261619833,0.405394836950075,0.999530115671825,-4.81379811195862,0.999530115671825
ENSG00000130303,BST2,0.194520387691109,-0.121246019212193,0.52392609816652,0.601922413348235,0.999530115671825,-4.72093018334912,0.999530115671825
ENSG00000130304,SLC27A1,-0.0975833459947637,5.09511017700628,-0.895273504229449,0.373593392440298,0.999530115671825,-4.90195086729361,0.999530115671825
ENSG00000130305,NSUN5,0.0333411221627293,3.50990871208216,0.241974679775052,0.809480551874747,0.999530115671825,-4.99866929798048,0.999530115671825
ENSG00000130309,COLGALT1,-0.0839183310688361,5.66037516488574,-0.81927053147113,0.415307812856913,0.999530115671825,-4.98064853750084,0.999530115671825
ENSG00000130311,DDA1,-0.0900878568517927,4.91705495094461,-1.25426744962076,0.2137596765321,0.999530115671825,-4.63224637704712,0.999530115671825
ENSG00000130312,MRPL34,-0.0588643340774255,3.48990553736604,-0.578416278914042,0.564769379379022,0.999530115671825,-4.9194138433073,0.999530115671825
ENSG00000130313,PGLS,-0.0633073097814636,5.08325014327191,-0.942882135487008,0.348861750882528,0.999530115671825,-4.87488626785228,0.999530115671825
ENSG00000130332,LSM7,-0.0454370367716832,4.20411658575032,-0.663927211105041,0.508835506333335,0.999530115671825,-4.95560982127962,0.999530115671825
ENSG00000130338,TULP4,0.0123430543990608,7.83742109594815,0.165143990961732,0.869288660352153,0.999530115671825,-5.24956627974935,0.999530115671825
ENSG00000130340,SNX9,0.0492238086662367,5.49355884235681,0.77484142168404,0.440944426595733,0.999530115671825,-4.99775557073519,0.999530115671825
ENSG00000130347,RTN4IP1,0.0586959068746458,3.21611603018006,0.577832156796348,0.56516161382251,0.999530115671825,-4.89588630625325,0.999530115671825
ENSG00000130348,QRSL1,0.0643141787342234,5.00920306688532,1.26109090587306,0.21130503201947,0.999530115671825,-4.63075745320447,0.999530115671825
ENSG00000130349,C6orf203,0.0508905884519177,3.38667781769562,0.457134463633584,0.648936489565664,0.999530115671825,-4.94350230538933,0.999530115671825
ENSG00000130363,RSPH3,0.0468300544775562,4.24098021066243,0.406724001482182,0.685404752908613,0.999530115671825,-5.04038823277336,0.999530115671825
ENSG00000130377,ACSBG2,0.0023649942955779,2.17591531342535,0.0199697264433383,0.984122189270526,0.999530115671825,-4.91644735938076,0.999530115671825
ENSG00000130382,MLLT1,0.0308515788045218,5.84233029649587,0.29144340605646,0.771541557435083,0.999530115671825,-5.20001457002946,0.999530115671825
ENSG00000130396,MLLT4,-0.0786914339404508,8.74004780783037,-0.676565388540974,0.500827123542881,0.999530115671825,-5.08242774752369,0.999530115671825
ENSG00000130402,ACTN4,-0.0563281061919438,7.4800601361817,-0.586225617886857,0.559538333706371,0.999530115671825,-5.13229832889304,0.999530115671825
ENSG00000130413,STK33,0.108647049644348,5.63245796528118,0.97866046104454,0.330990902799841,0.999530115671825,-4.87576418613271,0.999530115671825
ENSG00000130414,NDUFA10,-0.0382091369380859,6.66951328682077,-0.704625561505899,0.483292854470557,0.999530115671825,-5.07009245023586,0.999530115671825
ENSG00000130429,ARPC1B,-0.0282681201531285,3.16040667890332,-0.247826660285701,0.80496664306688,0.999530115671825,-4.96856708185435,0.999530115671825
ENSG00000130433,CACNG6,-0.267255081200134,1.80737829376537,-0.758714523115461,0.450474378390925,0.999530115671825,-4.7617149373883,0.999530115671825
ENSG00000130449,ZSWIM6,-0.0619553831128057,7.20803359658032,-0.749212611083954,0.45614470415126,0.999530115671825,-5.05021162413669,0.999530115671825
ENSG00000130475,FCHO1,-0.209601813814904,4.10802473887566,-1.16215005072861,0.24897274060486,0.999530115671825,-4.66359317948152,0.999530115671825
ENSG00000130477,UNC13A,-0.279158727789026,5.27659961672907,-1.14842718128855,0.254554204898996,0.999530115671825,-4.73211165735202,0.999530115671825
ENSG00000130479,MAP1S,-0.0329494532679506,5.23005813132283,-0.512374402953467,0.609941032002968,0.999530115671825,-5.10267530338113,0.999530115671825
ENSG00000130489,SCO2,0.0238939506227562,2.46578612569503,0.201841960412173,0.840603590086273,0.999530115671825,-4.91669237519506,0.999530115671825
ENSG00000130508,PXDN,0.183251761185198,7.05367126894587,0.880666560560392,0.38139830833841,0.999530115671825,-4.97005884380566,0.999530115671825
ENSG00000130511,SSBP4,-0.0240756600580205,5.73653557409888,-0.231120581991098,0.817869871919977,0.999530115671825,-5.20696694289612,0.999530115671825
ENSG00000130513,GDF15,0.223130885661771,0.879702992509804,0.447339110222281,0.655959263502541,0.999530115671825,-4.7949623970829,0.999530115671825
ENSG00000130517,PGPEP1,0.0812537400638149,5.78125142011115,0.489196103603135,0.626174489288101,0.999530115671825,-5.14146016380923,0.999530115671825
ENSG00000130518,KIAA1683,-0.125198769531931,3.67937445272957,-0.406910083812391,0.685268682897786,0.999530115671825,-4.97857264128485,0.999530115671825
ENSG00000130520,LSM4,-0.00291983728240552,5.69428861807959,-0.0239469897673144,0.980960452710763,0.999530115671825,-5.21646939674364,0.999530115671825
ENSG00000130522,JUND,0.0642116917571194,6.69050870638705,0.397245967836847,0.692349118028333,0.999530115671825,-5.19515251251544,0.999530115671825
ENSG00000130528,HRC,-0.0717116896259249,0.148706427980888,-0.162796860912039,0.871129717976342,0.999530115671825,-4.78590749714312,0.999530115671825
ENSG00000130529,TRPM4,-0.108444671356108,3.33557033138767,-0.700374946317126,0.485926938537416,0.999530115671825,-4.86243984174254,0.999530115671825
ENSG00000130540,SULT4A1,0.312326248701764,2.66371243229397,1.0192857002367,0.311444924425938,0.999530115671825,-4.67876565831902,0.999530115671825
ENSG00000130544,ZNF557,0.0258422259545164,4.85412317420754,0.358194501519936,0.721234977705607,0.999530115671825,-5.11777414321815,0.999530115671825
ENSG00000130558,OLFM1,1.09597267515684,5.33519089424622,1.9388856032722,0.056394129862871,0.999530115671825,-3.90807417662587,0.999530115671825
ENSG00000130559,CAMSAP1,0.00698360710435431,7.60965209301625,0.115442404590632,0.908412507525496,0.999530115671825,-5.25496541384826,0.999530115671825
ENSG00000130560,UBAC1,-0.0820867063585444,4.95424128571398,-1.34763647836758,0.181957059410166,0.999530115671825,-4.55214005090949,0.999530115671825
ENSG00000130584,ZBTB46,-0.0360451419114503,4.96303004258721,-0.30751517566222,0.759329856094361,0.999530115671825,-5.14040097647885,0.999530115671825
ENSG00000130589,HELZ2,-0.0694485497523125,5.32219716745517,-0.49563846953729,0.621643376251207,0.999530115671825,-5.11520838746023,0.999530115671825
ENSG00000130590,SAMD10,-0.549206818041968,2.22701007716932,-2.47012373746278,0.0158515825716483,0.999530115671825,-3.5553273213679,0.999530115671825
ENSG00000130600,H19,0.412540856613107,1.93591734078251,0.757976822428559,0.45091314180392,0.999530115671825,-4.76348769559721,0.999530115671825
ENSG00000130635,COL5A1,1.12191884578668,5.64843524897247,2.26772252205674,0.026316327938313,0.999530115671825,-3.44208430976049,0.999530115671825
ENSG00000130638,ATXN10,-0.146458903844058,7.45839056393086,-1.92643252481448,0.0579569618982394,0.999530115671825,-3.91962192741668,0.999530115671825
ENSG00000130640,TUBGCP2,-0.0435098122840385,6.03396658870927,-0.901159663675565,0.37047697017666,0.999530115671825,-4.942815617644,0.999530115671825
ENSG00000130643,CALY,-0.354485430807407,3.35344928373545,-1.16215061057831,0.248972514694364,0.999530115671825,-4.62325908649554,0.999530115671825
ENSG00000130649,CYP2E1,-0.0847246384934262,1.23353886581205,-0.397942779763968,0.691837669011842,0.999530115671825,-4.81818239589277,0.999530115671825
ENSG00000130653,PNPLA7,-0.0638448321272649,1.58191080897287,-0.28809119389439,0.774096059963321,0.999530115671825,-4.84662642582186,0.999530115671825
ENSG00000130669,PAK4,0.0611497635935168,4.83796236683464,0.664052593422714,0.508755720716269,0.999530115671825,-5.01087313822906,0.999530115671825
ENSG00000130684,ZNF337,0.06944159913734,3.37637929338209,0.735372346239922,0.46447682158888,0.999530115671825,-4.848797341079,0.999530115671825
ENSG00000130695,CEP85,0.140780409730247,5.05724776660729,1.05620359474909,0.294369892152274,0.999530115671825,-4.79236011121495,0.999530115671825
ENSG00000130699,TAF4,0.0847536599215655,5.01589849281765,1.08851616450327,0.279960009952936,0.999530115671825,-4.76807415319887,0.999530115671825
ENSG00000130702,LAMA5,-0.0325938221047686,6.86892674737726,-0.201338779578128,0.840995538110671,0.999530115671825,-5.24082059384667,0.999530115671825
ENSG00000130703,OSBPL2,-0.0443578922362695,5.91092722695431,-0.811146150418157,0.419927471497558,0.999530115671825,-4.99404680903242,0.999530115671825
ENSG00000130706,ADRM1,-0.0214032430693551,4.71772923580585,-0.218477026774988,0.827669143719056,0.999530115671825,-5.13312822515799,0.999530115671825
ENSG00000130707,ASS1,-0.963085682664087,2.53781189833158,-1.91664409940281,0.0592110340648761,0.999530115671825,-4.05672804958527,0.999530115671825
ENSG00000130711,PRDM12,-0.792950717825256,-0.526959198419146,-0.8050163473705,0.423433296240579,0.999530115671825,-4.66168621678269,0.999530115671825
ENSG00000130713,EXOSC2,0.0290378709871613,4.93092562802595,0.347604805033797,0.729140637156657,0.999530115671825,-5.12600197823162,0.999530115671825
ENSG00000130714,POMT1,-0.0556755927860815,5.48116014897439,-0.886581435281799,0.378225587738813,0.999530115671825,-4.93022332641185,0.999530115671825
ENSG00000130717,UCK1,0.0455094352468253,4.62174012520793,0.505053149685051,0.615048029953873,0.999530115671825,-5.05495071011187,0.999530115671825
ENSG00000130720,FIBCD1,-0.573257378770498,-0.284303767943294,-1.02649945551411,0.308057078245924,0.999530115671825,-4.60901892477479,0.999530115671825
ENSG00000130723,PRRC2B,-0.00175259780747083,9.36360221303642,-0.0271498941554486,0.978414514447658,0.999530115671825,-5.24611842638824,0.999530115671825
ENSG00000130724,CHMP2A,-0.0938467009983492,5.45889191518332,-1.11483819691602,0.268588928675414,0.999530115671825,-4.76873403679291,0.999530115671825
ENSG00000130725,UBE2M,-0.0744482680029304,5.1440784411418,-0.939278145904066,0.350695975371602,0.999530115671825,-4.88011414493823,0.999530115671825
ENSG00000130726,TRIM28,0.0630732702178491,7.87481711597371,0.855557371306921,0.395051549369001,0.999530115671825,-4.98684398338959,0.999530115671825
ENSG00000130731,C16orf13,-0.0576650998457855,3.66223983909499,-0.671626711550134,0.503948456407198,0.999530115671825,-4.90077850381189,0.999530115671825
ENSG00000130733,YIPF2,-0.0183849312954876,3.97782636207891,-0.133179265920754,0.894419293327508,0.999530115671825,-5.05975025419871,0.999530115671825
ENSG00000130734,ATG4D,-0.04379892290138,3.87808163947374,-0.560922340391438,0.576574015596973,0.999530115671825,-4.96471068931275,0.999530115671825
ENSG00000130741,EIF2S3,-0.066673129930896,7.38579429286648,-0.662324223412956,0.509856138900318,0.999530115671825,-5.09562555582111,0.999530115671825
ENSG00000130748,TMEM160,-0.0702895520281448,3.16149390362561,-0.708398389026503,0.480961496568416,0.999530115671825,-4.85011461095272,0.999530115671825
ENSG00000130749,ZC3H4,0.0636621636765842,6.38574086198135,0.567626562168389,0.572036091066224,0.999530115671825,-5.12807191904125,0.999530115671825
ENSG00000130751,NPAS1,0.0346497719489163,1.29599879959183,0.202116111918889,0.840390059289754,0.999530115671825,-4.85516218818884,0.999530115671825
ENSG00000130758,MAP3K10,-0.0273928000085606,4.62857440011077,-0.310505610128705,0.757064294573186,0.999530115671825,-5.1034578446766,0.999530115671825
ENSG00000130762,ARHGEF16,0.00915304521571203,0.00373372007622002,0.0183281438678826,0.985427247027469,0.999530115671825,-4.77865604192915,0.999530115671825
ENSG00000130764,LRRC47,-0.0614616782711135,5.58978755065733,-1.18939474659419,0.23815164905237,0.999530115671825,-4.71373836578215,0.999530115671825
ENSG00000130766,SESN2,-0.0351289188561363,5.20591010097605,-0.180132078519578,0.85754967523915,0.999530115671825,-5.18114194088633,0.999530115671825
ENSG00000130770,ATPIF1,-0.115975025564522,4.72150610275205,-1.28104447417855,0.204246469063588,0.999530115671825,-4.60084130995595,0.999530115671825
ENSG00000130772,MED18,0.0142472038583592,2.81747924915252,0.153157725290887,0.878697896109135,0.999530115671825,-4.94863919262896,0.999530115671825
ENSG00000130775,THEMIS2,0.0768038168580749,1.77409863081131,0.271511458198281,0.786766629823798,0.999530115671825,-4.87162876649764,0.999530115671825
ENSG00000130779,CLIP1,0.0316234334339018,7.21722250631571,0.37691783581786,0.707331810792093,0.999530115671825,-5.20631841621973,0.999530115671825
ENSG00000130783,CCDC62,-0.00867996196615284,2.34878139311966,-0.0467269185482388,0.962858903509738,0.999530115671825,-4.91901125977968,0.999530115671825
ENSG00000130787,HIP1R,-0.083228344556681,5.53443188823082,-0.90704983762766,0.367374968194226,0.999530115671825,-4.92058066508879,0.999530115671825
ENSG00000130803,ZNF317,-0.0351242765650479,5.69833412096825,-0.420811053505215,0.675133538352168,0.999530115671825,-5.16046424117712,0.999530115671825
ENSG00000130810,PPAN,0.059452185708013,2.08144339036136,0.613503817503147,0.54145666802616,0.999530115671825,-4.81700066316518,0.999530115671825
ENSG00000130811,EIF3G,0.00733757965120585,5.85827221965744,0.104442725323537,0.917105413907869,0.999530115671825,-5.22766086114114,0.999530115671825
ENSG00000130813,C19orf66,-0.108915238905868,2.71277785467723,-0.455050913271344,0.650427652448233,0.999530115671825,-4.8910572223302,0.999530115671825
ENSG00000130816,DNMT1,0.0422659957579974,6.74129431943782,0.316615199558446,0.752442289785835,0.999530115671825,-5.21396350240096,0.999530115671825
ENSG00000130818,ZNF426,0.0119053894379606,5.11252099074971,0.195806568511698,0.845307434087721,0.999530115671825,-5.17161720127553,0.999530115671825
ENSG00000130821,SLC6A8,0.105344233851873,6.68606851841237,0.9547917928808,0.342844749549286,0.999530115671825,-4.91824261585446,0.999530115671825
ENSG00000130822,PNCK,-0.0274780200639557,2.74718596826769,-0.133049299422128,0.894521711978563,0.999530115671825,-4.94005546897364,0.999530115671825
ENSG00000130826,DKC1,0.0752240878285839,5.19803892489118,0.975883347469215,0.332356020515101,0.999530115671825,-4.85699565003247,0.999530115671825
ENSG00000130827,PLXNA3,-0.201838081111839,6.06234173120446,-1.84637083810008,0.0689058235579763,0.999530115671825,-4.02394150106335,0.999530115671825
ENSG00000130830,MPP1,-0.14118029124551,1.42544767574355,-0.562546867155653,0.575472823445835,0.999530115671825,-4.79542467903555,0.999530115671825
ENSG00000130844,ZNF331,-0.00464657192667239,5.04193855163222,-0.0333816859429653,0.973461628293144,0.999530115671825,-5.18016824539581,0.999530115671825
ENSG00000130856,ZNF236,0.0229813936261838,5.78749154974996,0.498331666702186,0.619753485926185,0.999530115671825,-5.13823220258261,0.999530115671825
ENSG00000130876,SLC7A10,0.225576292489,1.31367229880921,1.48631527428338,0.14151661753065,0.999530115671825,-4.41037815855957,0.999530115671825
ENSG00000130881,LRP3,0.0917958290838907,5.57260639105865,1.02214235601783,0.310100345454121,0.999530115671825,-4.84414462940517,0.999530115671825
ENSG00000130921,C12orf65,0.0310863006797168,4.78594673349998,0.340317263010573,0.734598284978272,0.999530115671825,-5.11576040691015,0.999530115671825
ENSG00000130935,NOL11,0.0414159152273221,5.82524177640948,0.478544198581134,0.633697932980367,0.999530115671825,-5.14400155502331,0.999530115671825
ENSG00000130939,UBE4B,0.0141266827190432,6.64570517602256,0.289038506474197,0.773373920258219,0.999530115671825,-5.22137639978846,0.999530115671825
