cell_type,perturbagen,probe,probe_type,gene_symbol,entrez_id,median_rzs,direction
SZ_iPSC_NPC,suloctidil,203662_s_at,INF,TMOD1,7111,5.9031407557340501,UP
SZ_iPSC_NPC,Vorinostat,219701_at,INF,TMOD2,29767,-3.0195935827208298,DOWN
SZ_iPSC_NPC,celastrol,219701_at,INF,TMOD2,29767,3.60793493187562,UP
SZ_iPSC_NPC,methylbenzethonium chloride,219701_at,INF,TMOD2,29767,2.3108209011016698,UP
SZ_iPSC_NPC,suloctidil,219701_at,INF,TMOD2,29767,-5.5457222336327199,DOWN
SZ_iPSC_NPC,anisomycin,220800_s_at,INF,TMOD3,29766,-2.5369555662894299,DOWN
SZ_iPSC_NPC,emetine,220800_s_at,INF,TMOD3,29766,-3.4962820627678002,DOWN
SZ_iPSC_NPC,trimethadione,220800_s_at,INF,TMOD3,29766,2.71352619828455,UP
SZ_iPSC_NPC,BMS-250904,209754_s_at,INF,TMPO,7112,-3.5928900339748302,DOWN
SZ_iPSC_NPC,Vorinostat,209754_s_at,INF,TMPO,7112,-2.0314126668416299,DOWN
SZ_iPSC_NPC,anisomycin,209754_s_at,INF,TMPO,7112,-3.8726301336610098,DOWN
SZ_iPSC_NPC,celastrol,209754_s_at,INF,TMPO,7112,-2.4961594994620202,DOWN
SZ_iPSC_NPC,emetine,209754_s_at,INF,TMPO,7112,-8.2246043771836099,DOWN
SZ_iPSC_NPC,hydroquinine,209754_s_at,INF,TMPO,7112,-2.2416023195436998,DOWN
SZ_iPSC_NPC,methylbenzethonium chloride,209754_s_at,INF,TMPO,7112,-2.7723394085969701,DOWN
SZ_iPSC_NPC,suloctidil,209754_s_at,INF,TMPO,7112,-12.6215672138933,DOWN
SZ_iPSC_NPC,Vorinostat,217269_s_at,INF,TMPRSS15,5651,3.50620720916148,UP
SZ_iPSC_NPC,Nimodipine,205102_at,INF,TMPRSS2,7113,2.6254528480347998,UP
SZ_iPSC_NPC,celastrol,205102_at,INF,TMPRSS2,7113,2.0021919005283202,UP
SZ_iPSC_NPC,hydroquinine,205102_at,INF,TMPRSS2,7113,2.4644070467943999,UP
SZ_iPSC_NPC,suloctidil,205102_at,INF,TMPRSS2,7113,6.3014787924389299,UP
SZ_iPSC_NPC,Nimodipine,220177_s_at,INF,TMPRSS3,64699,2.49061591058347,UP
SZ_iPSC_NPC,chlorcyclizine,220177_s_at,INF,TMPRSS3,64699,2.0955584783488401,UP
SZ_iPSC_NPC,niclosamide,220177_s_at,INF,TMPRSS3,64699,2.2333811712912,UP
SZ_iPSC_NPC,suloctidil,214955_at,INF,TMPRSS6,164656,3.6428233227822502,UP
SZ_iPSC_NPC,BMS-250904,217733_s_at,INF,TMSB10,9168,2.0308910591185301,UP
SZ_iPSC_NPC,Vorinostat,217733_s_at,INF,TMSB10,9168,4.0355571446291201,UP
SZ_iPSC_NPC,hydroquinine,217733_s_at,INF,TMSB10,9168,2.6776643252604901,UP
SZ_iPSC_NPC,lycorine,217733_s_at,INF,TMSB10,9168,2.4336792322130201,UP
SZ_iPSC_NPC,suloctidil,217733_s_at,INF,TMSB10,9168,4.7714106825116103,UP
SZ_iPSC_NPC,suloctidil,206769_at,INF,TMSB4Y,9087,2.0436759186905999,UP
SZ_iPSC_NPC,Vorinostat,218419_s_at,INF,TMUB2,79089,4.4303912680346498,UP
SZ_iPSC_NPC,suloctidil,218419_s_at,INF,TMUB2,79089,6.5890593510990101,UP
SZ_iPSC_NPC,celastrol,209476_at,INF,TMX1,81542,-3.5887342626757301,DOWN
SZ_iPSC_NPC,emetine,209476_at,INF,TMX1,81542,-2.3797757508805901,DOWN
SZ_iPSC_NPC,anisomycin,201175_at,INF,TMX2,51075,2.7616969640290798,UP
SZ_iPSC_NPC,celastrol,201175_at,INF,TMX2,51075,-2.3866448902648001,DOWN
SZ_iPSC_NPC,emetine,201175_at,INF,TMX2,51075,2.2458071902661199,UP
SZ_iPSC_NPC,niclosamide,201175_at,INF,TMX2,51075,-2.1112957517612001,DOWN
SZ_iPSC_NPC,suloctidil,201580_s_at,INF,TMX4,56255,-2.8843174225350801,DOWN
SZ_iPSC_NPC,anisomycin,201645_at,INF,TNC,3371,2.3166729185989401,UP
SZ_iPSC_NPC,lycorine,201645_at,INF,TNC,3371,2.29708645444388,UP
SZ_iPSC_NPC,suloctidil,201645_at,INF,TNC,3371,-3.8856617195396699,DOWN
SZ_iPSC_NPC,Vorinostat,201207_at,INF,TNFAIP1,7126,2.3756349246654098,UP
SZ_iPSC_NPC,fendiline,201207_at,INF,TNFAIP1,7126,2.4393466599897402,UP
SZ_iPSC_NPC,hydroquinine,201207_at,INF,TNFAIP1,7126,2.4411770969030901,UP
SZ_iPSC_NPC,lycorine,201207_at,INF,TNFAIP1,7126,2.1658132803166201,UP
SZ_iPSC_NPC,emetine,202510_s_at,INF,TNFAIP2,7127,-2.6587940042549998,DOWN
SZ_iPSC_NPC,PERCEPTIN,206026_s_at,INF,TNFAIP6,7130,-2.21097704799599,DOWN
SZ_iPSC_NPC,emetine,206026_s_at,INF,TNFAIP6,7130,-2.5098768876100701,DOWN
SZ_iPSC_NPC,hydroquinine,206026_s_at,INF,TNFAIP6,7130,-2.1517684241079098,DOWN
SZ_iPSC_NPC,methylbenzethonium chloride,206026_s_at,INF,TNFAIP6,7130,3.4072754426527601,UP
SZ_iPSC_NPC,sulconazole,206026_s_at,INF,TNFAIP6,7130,2.1988989745245999,UP
SZ_iPSC_NPC,trimethadione,206026_s_at,INF,TNFAIP6,7130,2.2813178558178202,UP
SZ_iPSC_NPC,BMS-250904,210260_s_at,INF,TNFAIP8,25816,4.4987943809772002,UP
SZ_iPSC_NPC,anisomycin,210260_s_at,INF,TNFAIP8,25816,-4.2847263244940397,DOWN
SZ_iPSC_NPC,emetine,210260_s_at,INF,TNFAIP8,25816,-7.4729051008012304,DOWN
SZ_iPSC_NPC,lycorine,210260_s_at,INF,TNFAIP8,25816,-3.3240156945934798,DOWN
SZ_iPSC_NPC,suloctidil,210260_s_at,INF,TNFAIP8,25816,4.4465183494808,UP
SZ_iPSC_NPC,BMS-250904,209295_at,INF,TNFRSF10B,8795,2.8653092334015899,UP
SZ_iPSC_NPC,Nimodipine,209295_at,INF,TNFRSF10B,8795,-2.43128845193496,DOWN
SZ_iPSC_NPC,Vorinostat,211163_s_at,INF,TNFRSF10C,8794,-2.4286849827707302,DOWN
SZ_iPSC_NPC,anisomycin,211163_s_at,INF,TNFRSF10C,8794,2.04837618787773,UP
SZ_iPSC_NPC,celastrol,211163_s_at,INF,TNFRSF10C,8794,2.0500629613838401,UP
SZ_iPSC_NPC,BMS-250904,210654_at,INF,TNFRSF10D,8793,3.1540400095360601,UP
SZ_iPSC_NPC,Vorinostat,210654_at,INF,TNFRSF10D,8793,2.5859812435705001,UP
SZ_iPSC_NPC,celastrol,210654_at,INF,TNFRSF10D,8793,3.3827200189884001,UP
SZ_iPSC_NPC,hydroquinine,210654_at,INF,TNFRSF10D,8793,2.1615521569742202,UP
SZ_iPSC_NPC,suloctidil,210654_at,INF,TNFRSF10D,8793,4.80997692159852,UP
SZ_iPSC_NPC,Nimodipine,207037_at,INF,TNFRSF11A,8792,2.8019228807127301,UP
SZ_iPSC_NPC,emetine,207037_at,INF,TNFRSF11A,8792,-2.1023476200879201,DOWN
SZ_iPSC_NPC,suloctidil,207037_at,INF,TNFRSF11A,8792,2.2194794234017898,UP
SZ_iPSC_NPC,emetine,204933_s_at,INF,TNFRSF11B,4982,-3.91976712589944,DOWN
SZ_iPSC_NPC,trimethadione,204933_s_at,INF,TNFRSF11B,4982,2.04067953862929,UP
SZ_iPSC_NPC,Prestwick-675,218368_s_at,INF,TNFRSF12A,51330,2.0195589346899401,UP
SZ_iPSC_NPC,Vorinostat,218368_s_at,INF,TNFRSF12A,51330,3.8861952815062102,UP
SZ_iPSC_NPC,anisomycin,218368_s_at,INF,TNFRSF12A,51330,5.7965403205266099,UP
SZ_iPSC_NPC,celastrol,218368_s_at,INF,TNFRSF12A,51330,5.5928803409903303,UP
SZ_iPSC_NPC,emetine,218368_s_at,INF,TNFRSF12A,51330,8.0375670747404602,UP
SZ_iPSC_NPC,hydroquinine,218368_s_at,INF,TNFRSF12A,51330,9.3216757445726408,UP
SZ_iPSC_NPC,lycorine,218368_s_at,INF,TNFRSF12A,51330,7.6512270548699099,UP
SZ_iPSC_NPC,mebendazole,218368_s_at,INF,TNFRSF12A,51330,2.9481343694353899,UP
SZ_iPSC_NPC,suloctidil,218368_s_at,INF,TNFRSF12A,51330,4.3721454587500697,UP
SZ_iPSC_NPC,Vorinostat,207641_at,INF,TNFRSF13B,23495,2.7484376497950498,UP
SZ_iPSC_NPC,emetine,207641_at,INF,TNFRSF13B,23495,-2.8851910187599401,DOWN
SZ_iPSC_NPC,suloctidil,207641_at,INF,TNFRSF13B,23495,8.4105362808911401,UP
SZ_iPSC_NPC,BMS-250904,209354_at,INF,TNFRSF14,8764,2.8035930486562202,UP
SZ_iPSC_NPC,Vorinostat,209354_at,INF,TNFRSF14,8764,-2.35651714535254,DOWN
SZ_iPSC_NPC,emetine,209354_at,INF,TNFRSF14,8764,-3.9231764147915098,DOWN
SZ_iPSC_NPC,lycorine,209354_at,INF,TNFRSF14,8764,-3.98458132735158,DOWN
SZ_iPSC_NPC,suloctidil,209354_at,INF,TNFRSF14,8764,4.2594141805470498,UP
SZ_iPSC_NPC,Vorinostat,206641_at,INF,TNFRSF17,608,-2.3673783486273599,DOWN
SZ_iPSC_NPC,emetine,206641_at,INF,TNFRSF17,608,-2.0744237582806,DOWN
SZ_iPSC_NPC,methylbenzethonium chloride,206641_at,INF,TNFRSF17,608,2.02973474485084,UP
SZ_iPSC_NPC,CM ZA 0576,207643_s_at,INF,TNFRSF1A,7132,-2.0696257683947299,DOWN
SZ_iPSC_NPC,MAFENIDE HYDROCHLORIDE,207643_s_at,INF,TNFRSF1A,7132,-2.0460856422066001,DOWN
SZ_iPSC_NPC,PERCEPTIN,207643_s_at,INF,TNFRSF1A,7132,-2.22225858017487,DOWN
SZ_iPSC_NPC,celastrol,207643_s_at,INF,TNFRSF1A,7132,2.7181229554959798,UP
SZ_iPSC_NPC,emetine,207643_s_at,INF,TNFRSF1A,7132,-5.4970188155424502,DOWN
SZ_iPSC_NPC,BMS-250904,203508_at,INF,TNFRSF1B,7133,2.4144409211846898,UP
SZ_iPSC_NPC,emetine,203508_at,INF,TNFRSF1B,7133,-2.0216503152761498,DOWN
SZ_iPSC_NPC,suloctidil,203508_at,INF,TNFRSF1B,7133,4.0535665416766404,UP
SZ_iPSC_NPC,Vorinostat,214581_x_at,INF,TNFRSF21,27242,4.07408287552835,UP
SZ_iPSC_NPC,emetine,214581_x_at,INF,TNFRSF21,27242,-2.3368403367085802,DOWN
SZ_iPSC_NPC,methylbenzethonium chloride,214581_x_at,INF,TNFRSF21,27242,-2.4569453207037402,DOWN
SZ_iPSC_NPC,lycorine,211841_s_at,INF,TNFRSF25,8718,-2.1301233120896801,DOWN
SZ_iPSC_NPC,suloctidil,211841_s_at,INF,TNFRSF25,8718,3.1059601196881501,UP
SZ_iPSC_NPC,celastrol,208023_at,INF,TNFRSF4,7293,3.09380599417802,UP
SZ_iPSC_NPC,niclosamide,208023_at,INF,TNFRSF4,7293,2.1367380743073698,UP
SZ_iPSC_NPC,suloctidil,208023_at,INF,TNFRSF4,7293,4.1010783248278999,UP
SZ_iPSC_NPC,BMS-250904,207536_s_at,INF,TNFRSF9,3604,2.3097340946919598,UP
SZ_iPSC_NPC,celastrol,207536_s_at,INF,TNFRSF9,3604,2.0607727659394701,UP
SZ_iPSC_NPC,emetine,207536_s_at,INF,TNFRSF9,3604,-2.1742241480714601,DOWN
SZ_iPSC_NPC,suloctidil,207536_s_at,INF,TNFRSF9,3604,4.2834919900462598,UP
SZ_iPSC_NPC,Vorinostat,202688_at,INF,TNFSF10,8743,4.0200366808166201,UP
SZ_iPSC_NPC,emetine,202688_at,INF,TNFSF10,8743,-2.5045443497176998,DOWN
SZ_iPSC_NPC,fendiline,202688_at,INF,TNFSF10,8743,2.3974917554267798,UP
SZ_iPSC_NPC,lycorine,202688_at,INF,TNFSF10,8743,-2.0657142762217799,DOWN
SZ_iPSC_NPC,Nimodipine,211153_s_at,INF,TNFSF11,8600,2.2154857283759601,UP
SZ_iPSC_NPC,Vorinostat,211153_s_at,INF,TNFSF11,8600,-2.84958833698684,DOWN
SZ_iPSC_NPC,celastrol,211153_s_at,INF,TNFSF11,8600,2.2132035851152501,UP
SZ_iPSC_NPC,methylbenzethonium chloride,221085_at,INF,TNFSF15,9966,2.15766415727852,UP
SZ_iPSC_NPC,BMS-250904,221371_at,INF,TNFSF18,8995,2.42708613117974,UP
SZ_iPSC_NPC,Vorinostat,221371_at,INF,TNFSF18,8995,-2.3008004545727201,DOWN
SZ_iPSC_NPC,celastrol,221371_at,INF,TNFSF18,8995,3.6276819500549502,UP
SZ_iPSC_NPC,emetine,221371_at,INF,TNFSF18,8995,-2.1331455726535999,DOWN
SZ_iPSC_NPC,fendiline,221371_at,INF,TNFSF18,8995,2.7566508041854298,UP
SZ_iPSC_NPC,methylbenzethonium chloride,221371_at,INF,TNFSF18,8995,3.8783170653191799,UP
SZ_iPSC_NPC,suloctidil,207426_s_at,INF,TNFSF4,7292,-2.90792136903405,DOWN
SZ_iPSC_NPC,suloctidil,207216_at,INF,TNFSF8,944,3.5775153305988501,UP
SZ_iPSC_NPC,BMS-250904,206907_at,INF,TNFSF9,8744,5.0814075484429901,UP
SZ_iPSC_NPC,Vorinostat,206907_at,INF,TNFSF9,8744,6.1962619028416999,UP
SZ_iPSC_NPC,celastrol,206907_at,INF,TNFSF9,8744,2.65448822186455,UP
SZ_iPSC_NPC,lycorine,206907_at,INF,TNFSF9,8744,-2.4542383605504399,DOWN
SZ_iPSC_NPC,suloctidil,206907_at,INF,TNFSF9,8744,15.4620087619671,UP
SZ_iPSC_NPC,anisomycin,213107_at,INF,TNIK,23043,4.5871441542227904,UP
SZ_iPSC_NPC,celastrol,213107_at,INF,TNIK,23043,2.0953873876967202,UP
SZ_iPSC_NPC,emetine,213107_at,INF,TNIK,23043,12.5332725596298,UP
SZ_iPSC_NPC,lycorine,213107_at,INF,TNIK,23043,3.8453142239962799,UP
SZ_iPSC_NPC,suloctidil,213107_at,INF,TNIK,23043,-9.8515235293877907,DOWN
SZ_iPSC_NPC,suloctidil,207196_s_at,LM,TNIP1,10318,2.0492162005472201,UP
SZ_iPSC_NPC,Vorinostat,48531_at,INF,TNIP2,79155,-4.6217520988801599,DOWN
SZ_iPSC_NPC,suloctidil,48531_at,INF,TNIP2,79155,3.1694546441322999,UP
SZ_iPSC_NPC,BMS-250904,220655_at,INF,TNIP3,79931,3.0353653507118001,UP
SZ_iPSC_NPC,Vorinostat,220655_at,INF,TNIP3,79931,-5.0164539487220301,DOWN
SZ_iPSC_NPC,celastrol,220655_at,INF,TNIP3,79931,2.0753795893740699,UP
SZ_iPSC_NPC,lycorine,220655_at,INF,TNIP3,79931,2.8089276467235198,UP
SZ_iPSC_NPC,emetine,217149_x_at,INF,TNK1,8711,2.2226846916484999,UP
SZ_iPSC_NPC,suloctidil,217149_x_at,INF,TNK1,8711,6.8325118514735204,UP
SZ_iPSC_NPC,suloctidil,216439_at,INF,TNK2,10188,6.77802212817687,UP
SZ_iPSC_NPC,BMS-250904,202561_at,INF,TNKS,8658,2.1452008675310599,UP
SZ_iPSC_NPC,Vorinostat,202561_at,INF,TNKS,8658,2.3767099954908502,UP
SZ_iPSC_NPC,celastrol,202561_at,INF,TNKS,8658,-2.3920769824622701,DOWN
SZ_iPSC_NPC,emetine,202561_at,INF,TNKS,8658,3.0096089333740998,UP
SZ_iPSC_NPC,hydroquinine,202561_at,INF,TNKS,8658,-2.25476854225009,DOWN
SZ_iPSC_NPC,suloctidil,202561_at,INF,TNKS,8658,-8.6312469627600397,DOWN
SZ_iPSC_NPC,anisomycin,218228_s_at,INF,TNKS2,80351,2.6857913240686,UP
SZ_iPSC_NPC,celastrol,218228_s_at,INF,TNKS2,80351,5.1077927071785796,UP
SZ_iPSC_NPC,emetine,218228_s_at,INF,TNKS2,80351,2.5772524502621299,UP
SZ_iPSC_NPC,suloctidil,218228_s_at,INF,TNKS2,80351,-3.57932747274028,DOWN
SZ_iPSC_NPC,suloctidil,220065_at,INF,TNMD,64102,-2.4011033568075901,DOWN
SZ_iPSC_NPC,anisomycin,215271_at,INF,TNN,63923,2.0309573793364302,UP
SZ_iPSC_NPC,celastrol,215271_at,INF,TNN,63923,3.3516569989657801,UP
SZ_iPSC_NPC,emetine,215271_at,INF,TNN,63923,2.4290885893678702,UP
SZ_iPSC_NPC,methylbenzethonium chloride,215271_at,INF,TNN,63923,2.1227085736664102,UP
SZ_iPSC_NPC,celastrol,209904_at,INF,TNNC1,7134,3.40268045455224,UP
SZ_iPSC_NPC,melatonin,209904_at,INF,TNNC1,7134,2.8277008278147302,UP
SZ_iPSC_NPC,suloctidil,209904_at,INF,TNNC1,7134,4.9289139997796498,UP
SZ_iPSC_NPC,trimethadione,209904_at,INF,TNNC1,7134,2.7888299565772301,UP
SZ_iPSC_NPC,celastrol,205177_at,INF,TNNI1,7135,3.27788112976716,UP
SZ_iPSC_NPC,diflorasone,206393_at,INF,TNNI2,7136,2.1935391648703102,UP
SZ_iPSC_NPC,suloctidil,206393_at,INF,TNNI2,7136,3.96191770952024,UP
SZ_iPSC_NPC,fendiline,205742_at,INF,TNNI3,7137,2.0191073859127302,UP
SZ_iPSC_NPC,suloctidil,205742_at,INF,TNNI3,7137,3.6762840557825598,UP
SZ_iPSC_NPC,Vorinostat,213201_s_at,INF,TNNT1,7138,2.3661302867138798,UP
SZ_iPSC_NPC,emetine,213201_s_at,INF,TNNT1,7138,-3.8409641694151699,DOWN
SZ_iPSC_NPC,lycorine,213201_s_at,INF,TNNT1,7138,-2.3569871946522301,DOWN
SZ_iPSC_NPC,suloctidil,213201_s_at,INF,TNNT1,7138,6.1449716941897297,UP
SZ_iPSC_NPC,Vorinostat,215389_s_at,INF,TNNT2,7139,2.0759993518681399,UP
SZ_iPSC_NPC,celastrol,215389_s_at,INF,TNNT2,7139,2.8887127730081499,UP
SZ_iPSC_NPC,hydroquinine,215389_s_at,INF,TNNT2,7139,3.1682625968165299,UP
SZ_iPSC_NPC,suloctidil,205693_at,INF,TNNT3,7140,4.52585531326209,UP
SZ_iPSC_NPC,celastrol,206568_at,INF,TNP1,7141,2.08907343448847,UP
SZ_iPSC_NPC,emetine,206568_at,INF,TNP1,7141,3.6210756117226599,UP
SZ_iPSC_NPC,Nimodipine,221829_s_at,INF,TNPO1,3842,-2.6625946150356001,DOWN
SZ_iPSC_NPC,anisomycin,221829_s_at,INF,TNPO1,3842,4.3535968257459698,UP
SZ_iPSC_NPC,celastrol,221829_s_at,INF,TNPO1,3842,4.1402462944987697,UP
SZ_iPSC_NPC,emetine,221829_s_at,INF,TNPO1,3842,5.7968708507862896,UP
SZ_iPSC_NPC,hydroquinine,221829_s_at,INF,TNPO1,3842,2.17238149779639,UP
SZ_iPSC_NPC,lycorine,221829_s_at,INF,TNPO1,3842,2.8149748574253302,UP
SZ_iPSC_NPC,suloctidil,221829_s_at,INF,TNPO1,3842,-4.9058747469133497,DOWN
SZ_iPSC_NPC,anisomycin,214550_s_at,INF,TNPO3,23534,2.5285958770002801,UP
SZ_iPSC_NPC,celastrol,214550_s_at,INF,TNPO3,23534,-2.1543844575964299,DOWN
SZ_iPSC_NPC,emetine,214550_s_at,INF,TNPO3,23534,5.85614612435322,UP
SZ_iPSC_NPC,lycorine,214550_s_at,INF,TNPO3,23534,2.0867828374892698,UP
SZ_iPSC_NPC,emetine,206990_at,INF,TNR,7143,2.8729317429856498,UP
SZ_iPSC_NPC,lycorine,206990_at,INF,TNR,7143,2.0099139307120999,UP
SZ_iPSC_NPC,BMS-250904,213254_at,INF,TNRC6B,23112,-3.6493250524355898,DOWN
SZ_iPSC_NPC,celastrol,213254_at,INF,TNRC6B,23112,4.0753762003858602,UP
SZ_iPSC_NPC,emetine,213254_at,INF,TNRC6B,23112,4.1628080002052297,UP
SZ_iPSC_NPC,hydroquinine,213254_at,INF,TNRC6B,23112,-2.5591603613728302,DOWN
SZ_iPSC_NPC,suloctidil,213254_at,INF,TNRC6B,23112,-5.1003282786445903,DOWN
SZ_iPSC_NPC,BMS-250904,218864_at,INF,TNS1,7145,2.9149491474407299,UP
SZ_iPSC_NPC,emetine,218864_at,INF,TNS1,7145,-2.7998236884739298,DOWN
SZ_iPSC_NPC,suloctidil,218864_at,INF,TNS1,7145,5.4891829353055002,UP
SZ_iPSC_NPC,anisomycin,217853_at,INF,TNS3,64759,-2.34976668162258,DOWN
SZ_iPSC_NPC,emetine,217853_at,INF,TNS3,64759,-2.625176265301,DOWN
SZ_iPSC_NPC,lycorine,217853_at,INF,TNS3,64759,-2.6304513027459899,DOWN
SZ_iPSC_NPC,suloctidil,217853_at,INF,TNS3,64759,-3.3685662425733098,DOWN
SZ_iPSC_NPC,ESTRIOL,222265_at,INF,TNS4,84951,2.06806645354665,UP
SZ_iPSC_NPC,suloctidil,222265_at,INF,TNS4,84951,3.8251789433462302,UP
SZ_iPSC_NPC,suloctidil,216654_at,INF,TNXB,7148,4.8131977396323,UP
SZ_iPSC_NPC,Vorinostat,202704_at,INF,TOB1,10140,3.0656709663191699,UP
SZ_iPSC_NPC,lycorine,202704_at,INF,TOB1,10140,-2.89340920402433,DOWN
SZ_iPSC_NPC,suloctidil,202704_at,INF,TOB1,10140,10.3450310629712,UP
SZ_iPSC_NPC,celastrol,222243_s_at,INF,TOB2,10766,2.5565806649862499,UP
SZ_iPSC_NPC,suloctidil,222243_s_at,INF,TOB2,10766,2.6458313045242199,UP
SZ_iPSC_NPC,MOCLOBEMIDE,204080_at,INF,TOE1,114034,-2.36012158119166,DOWN
SZ_iPSC_NPC,Nimodipine,204080_at,INF,TOE1,114034,-3.0957433026024601,DOWN
SZ_iPSC_NPC,Vorinostat,204080_at,INF,TOE1,114034,-3.9449309996646602,DOWN
SZ_iPSC_NPC,anisomycin,204080_at,INF,TOE1,114034,4.0235877339909001,UP
SZ_iPSC_NPC,budesonide,204080_at,INF,TOE1,114034,-2.0729946983311498,DOWN
SZ_iPSC_NPC,celastrol,204080_at,INF,TOE1,114034,-2.1833953437303899,DOWN
SZ_iPSC_NPC,cephaeline,204080_at,INF,TOE1,114034,2.3169681654859802,UP
SZ_iPSC_NPC,emetine,204080_at,INF,TOE1,114034,6.0181675511045496,UP
SZ_iPSC_NPC,fendiline,204080_at,INF,TOE1,114034,-2.14253175545459,DOWN
SZ_iPSC_NPC,lycorine,204080_at,INF,TOE1,114034,4.7591531649560403,UP
SZ_iPSC_NPC,niclosamide,204080_at,INF,TOE1,114034,-3.3956508282478102,DOWN
SZ_iPSC_NPC,suloctidil,204080_at,INF,TOE1,114034,5.0226898009567904,UP
SZ_iPSC_NPC,trimethadione,204080_at,INF,TOE1,114034,-2.3518122732882598,DOWN
SZ_iPSC_NPC,suloctidil,217930_s_at,INF,TOLLIP,54472,5.6047099496946799,UP
SZ_iPSC_NPC,celastrol,202807_s_at,INF,TOM1,10043,2.8377821993960399,UP
SZ_iPSC_NPC,emetine,202807_s_at,INF,TOM1,10043,2.3178474827776099,UP
SZ_iPSC_NPC,BMS-250904,204485_s_at,INF,TOM1L1,10040,-2.6843718385752098,DOWN
SZ_iPSC_NPC,celastrol,204485_s_at,INF,TOM1L1,10040,2.14334635793224,UP
SZ_iPSC_NPC,emetine,204485_s_at,INF,TOM1L1,10040,2.2764063132335099,UP
SZ_iPSC_NPC,suloctidil,204485_s_at,INF,TOM1L1,10040,-4.4133172280037902,DOWN
SZ_iPSC_NPC,Vorinostat,214840_at,INF,TOM1L2,146691,2.9123009366514601,UP
SZ_iPSC_NPC,suloctidil,214840_at,INF,TOM1L2,146691,2.99418359594307,UP
SZ_iPSC_NPC,BMS-250904,200662_s_at,INF,TOMM20,9804,2.0947485019847001,UP
SZ_iPSC_NPC,BMS-250904,217960_s_at,INF,TOMM22,56993,-2.2645531041350599,DOWN
SZ_iPSC_NPC,emetine,217960_s_at,INF,TOMM22,56993,-2.11374938775446,DOWN
SZ_iPSC_NPC,methylbenzethonium chloride,217960_s_at,INF,TOMM22,56993,-2.3730847063834299,DOWN
SZ_iPSC_NPC,suloctidil,217960_s_at,INF,TOMM22,56993,-2.4739953049002898,DOWN
SZ_iPSC_NPC,BMS-250904,201870_at,LM,TOMM34,10953,-3.1012675907457701,DOWN
SZ_iPSC_NPC,Prestwick-675,201870_at,LM,TOMM34,10953,2.0373886765927298,UP
SZ_iPSC_NPC,anisomycin,201870_at,LM,TOMM34,10953,3.9840959679403101,UP
SZ_iPSC_NPC,celastrol,201870_at,LM,TOMM34,10953,3.1232046821945199,UP
SZ_iPSC_NPC,emetine,201870_at,LM,TOMM34,10953,5.6706251451452703,UP
SZ_iPSC_NPC,hydroquinine,201870_at,LM,TOMM34,10953,2.2606396408679501,UP
SZ_iPSC_NPC,lycorine,201870_at,LM,TOMM34,10953,2.8053300651090902,UP
SZ_iPSC_NPC,ESTRIOL,202264_s_at,INF,TOMM40,10452,2.1067769715217302,UP
SZ_iPSC_NPC,emetine,202264_s_at,INF,TOMM40,10452,-2.2417196638159802,DOWN
SZ_iPSC_NPC,suloctidil,202264_s_at,INF,TOMM40,10452,3.5084850803768499,UP
SZ_iPSC_NPC,anisomycin,201519_at,LM,TOMM70A,9868,2.43241549480536,UP
SZ_iPSC_NPC,lycorine,201519_at,LM,TOMM70A,9868,4.2630066955363901,UP
SZ_iPSC_NPC,suloctidil,201519_at,LM,TOMM70A,9868,-2.4421407546280101,DOWN
SZ_iPSC_NPC,suloctidil,207137_at,INF,TONSL,4796,3.5074983296507098,UP
SZ_iPSC_NPC,Vorinostat,208901_s_at,INF,TOP1,7150,3.9784016624952301,UP
SZ_iPSC_NPC,anisomycin,208901_s_at,INF,TOP1,7150,2.9551204433515701,UP
SZ_iPSC_NPC,diflorasone,208901_s_at,INF,TOP1,7150,2.17669884765363,UP
SZ_iPSC_NPC,emetine,208901_s_at,INF,TOP1,7150,2.9693636804707602,UP
SZ_iPSC_NPC,lycorine,208901_s_at,INF,TOP1,7150,2.14710146127827,UP
SZ_iPSC_NPC,BMS-250904,201291_s_at,INF,TOP2A,7153,-4.6585597522036899,DOWN
SZ_iPSC_NPC,Vorinostat,201291_s_at,INF,TOP2A,7153,-3.13831261009702,DOWN
SZ_iPSC_NPC,anisomycin,201291_s_at,INF,TOP2A,7153,-2.51881153258701,DOWN
SZ_iPSC_NPC,celastrol,201291_s_at,INF,TOP2A,7153,-6.3247186500925299,DOWN
SZ_iPSC_NPC,emetine,201291_s_at,INF,TOP2A,7153,-4.5849219297136203,DOWN
SZ_iPSC_NPC,hydroquinine,201291_s_at,INF,TOP2A,7153,-3.0342862838017601,DOWN
SZ_iPSC_NPC,methylbenzethonium chloride,201291_s_at,INF,TOP2A,7153,-2.05851823443321,DOWN
SZ_iPSC_NPC,suloctidil,201291_s_at,INF,TOP2A,7153,-7.2934207001151199,DOWN
SZ_iPSC_NPC,emetine,211987_at,INF,TOP2B,7155,3.3742699959948199,UP
SZ_iPSC_NPC,suloctidil,211987_at,INF,TOP2B,7155,-10.6904824736318,DOWN
SZ_iPSC_NPC,Vorinostat,204946_s_at,INF,TOP3A,7156,-4.0048120590632896,DOWN
SZ_iPSC_NPC,emetine,204946_s_at,INF,TOP3A,7156,2.3561602881716199,UP
SZ_iPSC_NPC,lycorine,204946_s_at,INF,TOP3A,7156,3.1611059027208399,UP
SZ_iPSC_NPC,niclosamide,204946_s_at,INF,TOP3A,7156,-2.0968752027856801,DOWN
